region_code,province,district,year_month,mbg_beneficiaries,mbg_satpen,sppg_operational_count,sppg_density_per_100k_beneficiaries,nutrition_need,nutrition_need_source,poverty_rate,poverty_rate_filled,ikp,ikp_group,food_security_class,food_vulnerability,price_stress,education_exposure,condition_rate_per_1000,allergy_intolerance_rate_per_1000,beneficiaries_per_satpen,support_reach,need_pressure,coverage_gap,socioeconomic_stress,reference_priority_score,priority_label,is_java,is_eastern_indonesia,data_density_group,data_completeness
72200,Sumatera Utara,Kab. Batu Bara,2026-05,8258,30,41,496.48825381448296,0.0757933095277339,mbg_condition_plus_food_vulnerability_proxy,10.1,10.1,78.37,6.0,Sangat Tahan,0.24563318777292575,0.7381077799284579,8258,15.984499878905305,13.562605957859045,275.26666666666665,0.587652801039682,0.21698662801315355,0.38075637074105834,0.2383028189479802,0.24349420041317654,0,0,0,higher-data,0.75
230300,Nusa Tenggara Barat,Kab. Lombok Timur,2026-05,4002,114,259,6471.76411794103,0.09584140036748719,mbg_condition_plus_food_vulnerability_proxy,13.53,13.53,73.32,5.0,Tahan,0.31454694323144117,0.4448131175325173,4002,11.244377811094454,9.495252373813095,35.10526315789474,0.7028453342872127,0.23384330661343272,0.2956256080607025,0.3379831444347573,0.24329840833192384,0,0,1,higher-data,0.75
61400,Aceh,Kab. Aceh Tamiang,2026-05,4968,21,37,744.7665056360709,0.06626597849279181,mbg_condition_plus_food_vulnerability_proxy,10.84,10.84,81.16,6.0,Sangat Tahan,0.20756004366812242,0.7407043415714181,4968,28.784219001610307,28.582930756843798,236.57142857142858,0.5487663431509572,0.207741774454342,0.4064175336274418,0.2598081952920662,0.2423159309853429,0,0,0,higher-data,0.75
70200,Sumatera Utara,Kab. Langkat,2026-05,2058,9,85,4130.22351797862,0.06734443231441051,mbg_condition_plus_food_vulnerability_proxy,8.42,8.42,79.92,6.0,Sangat Tahan,0.22448144104803502,0.7381077799284579,2058,0.0,0.0,228.66666666666666,0.5089053768335019,0.1981320932729449,0.4326065059502193,0.18947980238302817,0.24194582536108264,0,0,0,higher-data,0.75
26800,Jawa Barat,Kota Tasikmalaya,2026-05,7324,28,130,1774.986346258875,0.09795534331177555,mbg_condition_plus_food_vulnerability_proxy,10.84,10.84,74.37,6.0,Sangat Tahan,0.30021834061135366,0.42864228125615805,7324,63.35335882031677,44.9208083014746,261.57142857142856,0.6236073263701598,0.21396035682716646,0.3470101349531217,0.2598081952920662,0.24148391537629046,0,1,0,higher-data,0.75
136100,Kalimantan Barat,Kota Singkawang,2026-05,15174,51,32,210.88704362725716,0.11665500955413978,mbg_condition_plus_food_vulnerability_proxy,4.28,4.28,68.27,5.0,Tahan,0.38346069868995647,0.53359299465519,15174,11.73059180176618,11.401080796098588,297.52941176470586,0.6260735142370625,0.21555241646410744,0.34625338958121227,0.06916594013368207,0.2411392812300551,0,0,0,higher-data,0.75
190500,Sulawesi Selatan,Kab. Jeneponto,2026-05,2082,18,54,2593.6599423631123,0.06318981246992166,mbg_condition_plus_food_vulnerability_proxy,11.42,11.42,81.67,6.0,Sangat Tahan,0.20060043668122274,0.6338163887252732,2082,21.613832853025936,21.613832853025936,115.66666666666667,0.526260996014135,0.1972999157612434,0.41686106895322694,0.27666376053472824,0.2396421724554968,0,0,1,higher-data,0.75
280200,Banten,Kab. Lebak,2026-05,10888,38,203,1864.4379132990448,0.09787055796923294,mbg_condition_plus_food_vulnerability_proxy,8.03,8.03,72.76,5.0,Tahan,0.3221888646288209,0.6810511389562137,10888,9.184423218221896,7.898603967670829,286.5263157894737,0.6694152669161739,0.22832325870364287,0.31978771303942916,0.17814588782330712,0.23941383659615972,0,1,0,higher-data,0.75
52200,Jawa Timur,Kab. Bondowoso,2026-05,1094,11,81,7404.021937842779,0.073403384279476,mbg_condition_plus_food_vulnerability_proxy,12.2,12.2,78.44,6.0,Sangat Tahan,0.24467794759825334,0.2556839973338641,1094,0.0,0.0,99.45454545454545,0.49579831464142443,0.17963572748954798,0.4279409083745356,0.2993315896541702,0.2392959394259199,0,1,0,higher-data,0.75
130300,Kalimantan Barat,Kab. Sanggau,2026-05,1034,14,28,2707.9303675048354,0.10942859082471271,mbg_condition_plus_food_vulnerability_proxy,4.61,4.61,78.51,6.0,Sangat Tahan,0.24372270742358082,0.53359299465519,1034,261.1218568665377,260.1547388781431,73.85714285714286,0.4660404337022671,0.17928407729860873,0.45339830496838623,0.07875617553036908,0.23888720057777701,0,0,0,higher-data,0.75
70400,Sumatera Utara,Kab. Simalungun,2026-05,2010,8,67,3333.3333333333335,0.08565207775200331,mbg_condition_plus_food_vulnerability_proxy,6.91,6.91,82.42,6.0,Sangat Tahan,0.19036572052401746,0.7381077799284579,2010,204.97512437810943,204.97512437810943,251.25,0.4935564715702414,0.18906508513491946,0.4380448345768343,0.14559721011333912,0.23630755047563698,0,0,0,higher-data,0.75
190200,Sulawesi Selatan,Kab. Pangkajene Dan Kepulauan,2026-05,7550,24,31,410.59602649006627,0.06491997542201022,mbg_condition_plus_food_vulnerability_proxy,11.6,11.6,81.0,6.0,Sangat Tahan,0.20974344978165949,0.6338163887252732,7550,14.437086092715232,14.172185430463577,314.5833333333333,0.5628709785741411,0.20141044986261286,0.3887258293308195,0.2818947980238302,0.23582717782657858,0,0,1,higher-data,0.75
130100,Kalimantan Barat,Kab. Sambas,2026-05,12804,55,59,460.7935020306154,0.10812115164303145,mbg_condition_plus_food_vulnerability_proxy,6.37,6.37,70.83,5.0,Tahan,0.3485262008733625,0.53359299465519,12804,26.241799437675724,24.44548578569197,232.8,0.64721840927296,0.2151261874524304,0.3275789574665989,0.12990409764603314,0.23560764699604766,0,0,0,higher-data,0.75
120600,Lampung,Kab. Tanggamus,2026-05,4336,13,71,1637.4538745387454,0.0880611783119118,mbg_condition_plus_food_vulnerability_proxy,10.1,10.1,76.4,6.0,Sangat Tahan,0.2725163755458515,0.3162695098693987,4336,46.125461254612546,43.81918819188192,333.53846153846155,0.5446949211644705,0.1870441389033591,0.39202398158775764,0.2383028189479802,0.2348895812509458,0,0,0,higher-data,0.75
191300,Sulawesi Selatan,Kab. Kepulauan Selayar,2026-05,6968,53,12,172.2158438576349,0.07011852099115552,mbg_condition_plus_food_vulnerability_proxy,10.61,10.61,,,,0.2203875545851529,0.6338163887252732,6968,28.846153846153847,28.559127439724456,131.47169811320754,0.5666412537178144,0.2006566803315894,0.3848092988350153,0.2531240918337692,0.2344807511840179,0,0,1,lower-data,0.5
180800,Sulawesi Tengah,Kab. Parigi Moutong,2026-05,4944,53,20,404.53074433656957,0.07939363225524007,mbg_condition_plus_food_vulnerability_proxy,13.51,13.51,78.91,6.0,Sangat Tahan,0.23826419213973815,0.30051186291908305,4944,56.836569579288025,56.836569579288025,93.28301886792453,0.5735822160924173,0.19282475245111677,0.3720201954208118,0.3374019180470793,0.2340815394255006,0,0,1,higher-data,0.75
360400,Papua Tengah,Kab. Mimika,2026-05,34190,51,19,55.571804621234286,0.06852867368340837,mbg_condition_plus_food_vulnerability_proxy,13.7,13.7,,,,0.2203875545851529,0.5978246850429408,34190,18.397192161450718,15.443112021058788,670.3921568627451,0.6338971125618207,0.21430197405412013,0.3383978621023234,0.3429235687300203,0.23399178179345445,0,0,1,lower-data,0.5
191700,Sulawesi Selatan,Kab. Luwu,2026-05,7946,19,20,251.69896803423106,0.0633551299553488,mbg_condition_plus_food_vulnerability_proxy,10.97,10.97,82.23,6.0,Sangat Tahan,0.19295851528384278,0.6338163887252732,7946,39.26503901334004,39.26503901334004,418.2105263157895,0.536629027155538,0.19284830953578963,0.40403149589249115,0.2635861668119732,0.23300261697232308,0,0,1,higher-data,0.75
306000,Gorontalo,Kota Gorontalo,2026-05,0,10,20,0.0,0.0404066593886463,mbg_condition_plus_food_vulnerability_proxy,5.31,5.31,86.5,6.0,Sangat Tahan,0.13468886462882101,0.43030483820908494,0,0.0,0.0,0.0,0.20681427811980038,0.1147055165228244,0.6219075253258144,0.09909909909909909,0.23293709181856312,0,0,1,higher-data,0.75
150700,Kalimantan Selatan,Kab. Hulu Sungai Utara,2026-05,588,13,18,3061.224489795918,0.06281470625998095,mbg_condition_plus_food_vulnerability_proxy,4.81,4.81,81.2,6.0,Sangat Tahan,0.20701419213973804,0.7315768173011702,588,5.1020408163265305,5.1020408163265305,45.23076923076923,0.4275059635219381,0.17009153546347278,0.4788000340477649,0.08456843940714907,0.23235210090701303,0,0,0,higher-data,0.75
130200,Kalimantan Barat,Kab. Mempawah,2026-05,3928,26,35,891.0386965376781,0.09984878829497183,mbg_condition_plus_food_vulnerability_proxy,4.49,4.49,73.85,5.0,Tahan,0.30731441048034946,0.53359299465519,3928,57.28105906313645,50.91649694501019,151.07692307692307,0.5497711017345472,0.19017362025920392,0.3903386960994553,0.07526881720430108,0.2319646043375785,0,0,0,higher-data,0.75
76100,Sumatera Utara,Kota Binjai,2026-05,0,16,42,0.0,0.0333651746724891,mbg_condition_plus_food_vulnerability_proxy,4.71,4.71,88.22,6.0,Sangat Tahan,0.11121724890829698,0.7381077799284579,0,0.0,0.0,0.0,0.2573033260154492,0.13296188031629194,0.5940032274408072,0.08166230746875908,0.23157680289396915,0,0,0,higher-data,0.75
256000,Papua,Kota Jayapura,2026-05,91874,245,0,0.0,0.07638548671966813,mbg_condition_plus_food_vulnerability_proxy,12.03,12.03,78.35,6.0,Sangat Tahan,0.245906113537118,0.5483230932828003,91874,20.12538911988158,16.39201515118532,374.9959183673469,0.6346678052690684,0.20956053980819164,0.33362593457702633,0.29439116535890725,0.23089745617154012,0,0,1,higher-data,0.75
120800,Lampung,Kab. Way Kanan,2026-05,1202,9,53,4409.317803660566,0.07834467359688256,mbg_condition_plus_food_vulnerability_proxy,9.36,9.36,79.61,6.0,Sangat Tahan,0.22871179039301315,0.3162695098693987,1202,69.88352745424292,69.88352745424292,133.55555555555554,0.47328090604371875,0.16741949022456917,0.4368587804487838,0.21679744260389416,0.23071078083376154,0,0,0,higher-data,0.75
70300,Sumatera Utara,Kab. Karo,2026-05,1258,8,40,3179.650238473768,0.05768286026200875,mbg_condition_plus_food_vulnerability_proxy,6.66,6.66,82.28,6.0,Sangat Tahan,0.1922762008733625,0.7381077799284579,1258,0.0,0.0,157.25,0.4586745607848377,0.17550349138256316,0.4565021394542983,0.13833188026736412,0.23042494716647766,0,0,0,higher-data,0.75
66200,Aceh,Kota Lhokseumawe,2026-05,2786,43,26,933.237616654702,0.07870431105345249,mbg_condition_plus_food_vulnerability_proxy,9.01,9.01,83.03,6.0,Sangat Tahan,0.18204148471615722,0.7407043415714181,2786,177.31514716439338,165.47020818377604,64.79069767441861,0.5532879687859125,0.1963229414741406,0.39261764950327543,0.20662598081952918,0.23013833238925896,0,0,0,higher-data,0.75
170100,Sulawesi Utara,Kab. Bolaang Mongondow,2026-05,632,1,11,1740.506329113924,0.05055949781659393,mbg_condition_plus_food_vulnerability_proxy,6.98,6.98,84.02,6.0,Sangat Tahan,0.16853165938864645,0.3808014740516021,632,0.0,0.0,632.0,0.3090863658106111,0.13249113676383154,0.5487663761898124,0.14763150247021214,0.22977854923410218,0,0,1,higher-data,0.75
52300,Jawa Timur,Kab. Situbondo,2026-05,1842,11,47,2551.5743756786105,0.07727703277886747,mbg_condition_plus_food_vulnerability_proxy,11.17,11.17,80.22,6.0,Sangat Tahan,0.2203875545851529,0.2556839973338641,1842,80.34744842562432,79.80456026058631,167.45454545454547,0.4926124388059414,0.16931963926791566,0.42176818103430724,0.26939843068875324,0.2297604821182172,0,1,0,higher-data,0.75
56700,Jawa Timur,Kota Probolinggo,2026-05,1108,1,34,3068.5920577617326,0.07329485984765391,mbg_condition_plus_food_vulnerability_proxy,5.69,5.69,78.62,6.0,Sangat Tahan,0.24222161572052403,0.2556839973338641,1108,4.512635379061372,4.512635379061372,1108.0,0.36861187792417854,0.1411349706879579,0.5047173760945597,0.11014240046498111,0.22958242805086396,0,1,0,higher-data,0.75
80300,Sumatera Barat,Kab. Lima Puluh Kota,2026-05,498,20,21,4216.867469879518,0.05641375545851528,mbg_condition_plus_food_vulnerability_proxy,6.1,6.1,82.59,6.0,Sangat Tahan,0.18804585152838427,0.7635949675567895,498,0.0,0.0,24.9,0.4491185356472076,0.17316865787658292,0.46275362883493726,0.1220575414123801,0.229530771514588,0,0,0,higher-data,0.75
51700,Jawa Timur,Kab. Trenggalek,2026-05,236,5,74,31355.93220338983,0.06798586275749825,mbg_condition_plus_food_vulnerability_proxy,10.29,10.29,83.17,6.0,Sangat Tahan,0.1801310043668123,0.2556839973338641,236,101.6949152542373,97.45762711864407,47.2,0.4048096611689038,0.14995968299214796,0.48102011516739923,0.2438244696309212,0.22943415194166805,0,1,0,higher-data,0.75
181000,Sulawesi Tengah,Kab. Sigi,2026-05,3934,9,21,533.8078291814946,0.06988613766672214,mbg_condition_plus_food_vulnerability_proxy,10.47,10.47,80.06,6.0,Sangat Tahan,0.22257096069868998,0.30051186291908305,3934,22.369089984748346,22.369089984748346,437.1111111111111,0.47829848093303273,0.1669537898406104,0.43211183023744404,0.24905550712002322,0.22938621709640938,0,0,1,higher-data,0.75
110100,Sumatera Selatan,Kab. Musi Banyuasin,2026-05,3178,16,44,1384.5185651353052,0.08717845459374579,mbg_condition_plus_food_vulnerability_proxy,9.97,9.97,79.48,6.0,Sangat Tahan,0.23048580786026196,0.33332333369652245,3178,131.21460037759596,126.49465072372563,198.625,0.5267225404676446,0.17708905938751798,0.39896467444717976,0.23452484742807322,0.2281956830906955,0,0,0,higher-data,0.75
86500,Sumatera Barat,Kota Payakumbuh,2026-05,0,26,24,0.0,0.028820960698689987,mbg_condition_plus_food_vulnerability_proxy,4.95,4.95,89.33,6.0,Sangat Tahan,0.0960698689956333,0.7635949675567895,0,0.0,0.0,0.0,0.26112175844009955,0.1310738011431768,0.5890630183349351,0.08863702412089508,0.22804236662337568,0,0,0,higher-data,0.75
76300,Sumatera Utara,Kota Pematangsiantar,2026-05,512,9,41,8007.8125,0.07060190279962565,mbg_condition_plus_food_vulnerability_proxy,,8.71,89.82,6.0,Sangat Tahan,0.08938318777292587,0.7381077799284579,512,314.453125,314.453125,56.888888888888886,0.4353850010983754,0.16750894819678064,0.4697432550634754,0.1979075850043592,0.22661464404739978,0,0,0,lower-data,0.5
36200,Jawa Tengah,Kota Salatiga,2026-05,0,4,29,0.0,0.020551310043668145,mbg_condition_plus_food_vulnerability_proxy,4.2,4.2,91.35,6.0,Sangat Tahan,0.06850436681222716,0.6886093818900983,0,0.0,0.0,0.0,0.17861194435050742,0.1086033263283113,0.6410399372483557,0.06684103458297007,0.22561044047176865,0,1,0,higher-data,0.75
52600,Jawa Timur,Kab. Pamekasan,2026-05,3810,13,129,3385.8267716535433,0.07144790313589007,mbg_condition_plus_food_vulnerability_proxy,12.77,12.77,79.08,6.0,Sangat Tahan,0.23594432314410485,0.2556839973338641,3810,5.2493438320209975,3.937007874015748,293.0769230769231,0.562986468644096,0.1798853452711618,0.36999125550735995,0.31589654170299325,0.22486212572536468,0,1,0,higher-data,0.75
70500,Sumatera Utara,Kab. Dairi,2026-05,3640,10,37,1016.4835164835165,0.06183185541776712,mbg_condition_plus_food_vulnerability_proxy,6.98,6.98,82.5,6.0,Sangat Tahan,0.18927401746724892,0.7381077799284579,3640,36.26373626373627,36.26373626373627,364.0,0.5016670273514454,0.17847991779169564,0.42185967836750865,0.14763150247021214,0.22401098684850018,0,0,0,higher-data,0.75
86600,Sumatera Barat,Kota Pariaman,2026-05,1942,9,6,308.9598352214212,0.06389225409660074,mbg_condition_plus_food_vulnerability_proxy,3.83,3.83,84.08,6.0,Sangat Tahan,0.16771288209606994,0.7635949675567895,1942,99.38208032955716,94.23274974253347,215.77777777777777,0.41110741628676273,0.15825690090535216,0.4827510788462052,0.056088346410927054,0.22318563540405406,0,0,0,higher-data,0.75
180700,Sulawesi Tengah,Kab. Morowali,2026-05,3858,12,12,311.04199066874025,0.062421083483112816,mbg_condition_plus_food_vulnerability_proxy,10.38,10.38,81.44,6.0,Sangat Tahan,0.20373908296943244,0.30051186291908305,3858,9.33125972006221,9.33125972006221,321.5,0.47146440863028766,0.15836344227676163,0.4305913975021948,0.24643998837547224,0.22223463659079964,0,0,1,higher-data,0.75
190400,Sulawesi Selatan,Kab. Takalar,2026-05,990,13,44,4444.444444444444,0.07548984948053453,mbg_condition_plus_food_vulnerability_proxy,7.27,7.27,84.63,6.0,Sangat Tahan,0.1602074235807861,0.6338163887252732,990,196.96969696969697,196.96969696969697,76.15384615384616,0.47773048615934544,0.168615784052273,0.4340423637521282,0.15605928509154313,0.22207323517237149,0,0,1,higher-data,0.75
52800,Jawa Timur,Kab. Sumenep,2026-05,4206,123,108,2567.7603423680457,0.07137779083693314,mbg_condition_plus_food_vulnerability_proxy,17.02,17.02,79.77,6.0,Sangat Tahan,0.22652838427947608,0.2556839973338641,4206,25.677603423680456,22.58678078934855,34.19512195121951,0.675266998642228,0.20220193149678906,0.2921081763948724,0.43940714908456835,0.2220102199769184,0,1,0,higher-data,0.75
290100,Kepulauan Bangka Belitung,Kab. Bangka,2026-05,13180,24,18,136.57056145675264,0.09418613812700281,mbg_condition_plus_food_vulnerability_proxy,4.71,4.71,74.35,5.0,Tahan,0.300491266375546,0.45945259488341395,13180,29.05918057663126,28.90743550834598,549.1666666666666,0.5614387436231286,0.17978429973313098,0.3712436667278471,0.08166230746875908,0.2210962941660065,0,0,0,higher-data,0.75
120700,Lampung,Kab. Lampung Timur,2026-05,78,14,155,198717.94871794872,0.051002523643430414,mbg_condition_plus_food_vulnerability_proxy,12.15,12.15,85.22,6.0,Sangat Tahan,0.152156113537118,0.3162695098693987,78,38.46153846153847,38.46153846153847,5.571428571428571,0.4449516037627663,0.1521928197477581,0.44820191711656093,0.29787852368497525,0.2208278393079807,0,0,0,higher-data,0.75
46000,D.I. Yogyakarta,Kota Yogyakarta,2026-05,4692,28,0,0.0,0.07083129836853982,mbg_condition_plus_food_vulnerability_proxy,,8.71,84.21,6.0,Sangat Tahan,0.16593886462882113,0.34046741322926,4692,151.32139812446718,150.89514066496162,167.57142857142858,0.42249755055988786,0.14698705874684606,0.46313401157340284,0.1979075850043592,0.22047173866022074,0,1,0,lower-data,0.5
36400,Jawa Tengah,Kota Pekalongan,2026-05,7408,26,40,539.9568034557235,0.07468551839512669,mbg_condition_plus_food_vulnerability_proxy,6.14,6.14,78.27,6.0,Sangat Tahan,0.24699781659388653,0.6886093818900983,7408,4.45464362850972,3.779697624190065,284.9230769230769,0.5757966421923431,0.1888628744528357,0.3666732801953097,0.12321999418773612,0.22012128302856443,0,1,0,higher-data,0.75
110200,Sumatera Selatan,Kab. Ogan Komering Ilir,2026-05,3872,40,88,2272.727272727273,0.08432856616500456,mbg_condition_plus_food_vulnerability_proxy,11.84,11.84,79.54,6.0,Sangat Tahan,0.22966703056768556,0.33332333369652245,3872,112.86157024793388,107.1797520661157,96.8,0.6060529368992315,0.18647084872101893,0.33840915996012444,0.2888695146759662,0.22004728814754088,0,0,0,higher-data,0.75
130600,Kalimantan Barat,Kab. Ketapang,2026-05,10478,36,55,524.9093338423363,0.07951959919695997,mbg_condition_plus_food_vulnerability_proxy,8.44,8.44,77.17,6.0,Sangat Tahan,0.2620087336244542,0.53359299465519,10478,6.585226188203856,6.585226188203856,291.05555555555554,0.6159381353898752,0.19265750826440575,0.3352072816369793,0.19006102877070616,0.21922423090143706,0,0,0,higher-data,0.75
36500,Jawa Tengah,Kota Tegal,2026-05,2112,3,34,1609.8484848484848,0.04355895196506549,mbg_condition_plus_food_vulnerability_proxy,7.28,7.28,85.73,6.0,Sangat Tahan,0.14519650655021832,0.6886093818900983,2112,0.0,0.0,704.0,0.42678746602683604,0.1560315728679203,0.46725013596278964,0.15634989828538215,0.21898042232582624,0,1,0,higher-data,0.75
30400,Jawa Tengah,Kab. Banjarnegara,2026-05,18164,166,111,611.0988768993614,0.07078434354421258,mbg_condition_plus_food_vulnerability_proxy,13.28,13.28,79.4,6.0,Sangat Tahan,0.2315775109170305,0.6886093818900983,18164,10.295089187403656,7.8727152609557365,109.42168674698796,0.7406543787630169,0.2247518334309196,0.25502315585567004,0.33071781458878224,0.21888395267062025,0,1,0,higher-data,0.75
80400,Sumatera Barat,Kab. Solok,2026-05,4540,11,39,859.0308370044053,0.058836923304709084,mbg_condition_plus_food_vulnerability_proxy,6.52,6.52,82.56,6.0,Sangat Tahan,0.18845524017467252,0.7635949675567895,4540,16.519823788546255,16.519823788546255,412.72727272727275,0.51557622068799,0.1768025813971898,0.4083661955650845,0.1342632955536181,0.218694762793736,0,0,0,higher-data,0.75
330200,Sulawesi Barat,Kab. Pasangkayu,2026-05,2428,14,24,988.4678747940691,0.07246138924900163,mbg_condition_plus_food_vulnerability_proxy,,8.71,,,,0.2203875545851529,0.3102193942975158,2428,45.716639209225704,45.30477759472817,173.42857142857142,0.4886842790499449,0.1583079702389624,0.4156358852504008,0.1979075850043592,0.218545075932311,0,0,1,lower-data,0.25
80200,Sumatera Barat,Kab. Pasaman,2026-05,4020,16,28,696.5174129353234,0.06184272238596005,mbg_condition_plus_food_vulnerability_proxy,6.02,6.02,82.09,6.0,Sangat Tahan,0.19486899563318782,0.7635949675567895,4020,24.378109452736318,24.129353233830845,251.25,0.5177290573264318,0.17685249790999152,0.4065456673885227,0.11973263586166809,0.21839481256594395,0,0,0,higher-data,0.75
22300,Jawa Barat,Kab. Bandung Barat,2026-05,9284,33,235,2531.236535975873,0.08755626619027929,mbg_condition_plus_food_vulnerability_proxy,9.87,9.87,75.79,6.0,Sangat Tahan,0.28084061135371174,0.42864228125615805,9284,25.096940973718226,21.32701421800948,281.3333333333333,0.66241524288367,0.19879844384760606,0.30028767789048527,0.23161871548968319,0.2180596562962218,0,1,0,higher-data,0.75
70600,Sumatera Utara,Kab. Asahan,2026-05,13972,63,84,601.2024048096192,0.08203885341468338,mbg_condition_plus_food_vulnerability_proxy,7.18,7.18,76.65,6.0,Sangat Tahan,0.2691048034934498,0.7381077799284579,13972,9.519038076152306,9.161179501860865,221.77777777777777,0.6705132795906423,0.2086932161722142,0.30184313773789284,0.1534437663469921,0.21791729777677407,0,0,0,higher-data,0.75
20500,Jawa Barat,Kab. Bogor,2026-05,14038,28,692,4929.4771334948,0.10956617949268532,mbg_condition_plus_food_vulnerability_proxy,6.26,6.26,70.01,5.0,Tahan,0.3597161572052402,0.42864228125615805,14038,12.89357458327397,10.044165835589116,501.35714285714283,0.708869701095173,0.20743951870139504,0.2675520884524895,0.1267073525138041,0.21761763331648878,0,1,0,higher-data,0.75
32600,Jawa Tengah,Kab. Pekalongan,2026-05,4742,22,103,2172.079291438212,0.06926523535589924,mbg_condition_plus_food_vulnerability_proxy,8.05,8.05,80.65,6.0,Sangat Tahan,0.21451965065502177,0.6886093818900983,4742,35.638970898355126,34.58456347532687,215.54545454545453,0.5880601486479606,0.18940562960511698,0.3565264573378782,0.17872711421098517,0.21751791306619134,0,1,0,higher-data,0.75
70700,Sumatera Utara,Kab. Labuhanbatu,2026-05,19284,183,40,207.42584526031942,0.08073781444719497,mbg_condition_plus_food_vulnerability_proxy,,8.71,76.96,6.0,Sangat Tahan,0.26487445414847177,0.7381077799284579,19284,9.178593652769134,9.126737191454055,105.37704918032787,0.7093753987378288,0.2159429250320733,0.2744758198091649,0.1979075850043592,0.2164436075855806,0,0,0,lower-data,0.5
200400,Sulawesi Tenggara,Kab. Kolaka,2026-05,3264,6,19,582.1078431372549,0.06061347592057441,mbg_condition_plus_food_vulnerability_proxy,10.19,10.19,83.69,6.0,Sangat Tahan,0.1730349344978167,0.2832008256018625,3264,62.5,62.5,544.0,0.44953540726730135,0.14703854788740514,0.439771525314654,0.24091833769253118,0.21606237673440068,0,0,1,higher-data,0.75
72100,Sumatera Utara,Kab. Serdang Bedagai,2026-05,1604,3,70,4364.089775561098,0.045114628820960755,mbg_condition_plus_food_vulnerability_proxy,6.18,6.18,85.35,6.0,Sangat Tahan,0.1503820960698692,0.7381077799284579,1604,0.0,0.0,534.6666666666666,0.4446942214231585,0.15658437437236383,0.45222656866238914,0.12438244696309209,0.21448593750779407,0,0,0,higher-data,0.75
110700,Sumatera Selatan,Kab. Banyuasin,2026-05,2982,16,79,2649.228705566734,0.0781197124560206,mbg_condition_plus_food_vulnerability_proxy,,8.71,79.17,6.0,Sangat Tahan,0.2347161572052402,0.33332333369652245,2982,55.331991951710265,55.331991951710265,186.375,0.546600790117082,0.1667467602770434,0.37280231104698436,0.1979075850043592,0.21383801299788133,0,0,0,lower-data,0.5
286300,Banten,Kota Tangerang Selatan,2026-05,0,6,124,0.0,0.03152292576419214,mbg_condition_plus_food_vulnerability_proxy,2.39,2.39,88.67,6.0,Sangat Tahan,0.10507641921397382,0.6810511389562137,0,0.0,0.0,0.0,0.2510095226997998,0.1114075445926235,0.5807919652062621,0.014240046498111019,0.2134348630843549,0,1,0,higher-data,0.75
130800,Kalimantan Barat,Kab. Bengkayang,2026-05,3142,12,22,700.1909611712285,0.06743596469560194,mbg_condition_plus_food_vulnerability_proxy,5.83,5.83,81.24,6.0,Sangat Tahan,0.20646834061135388,0.53359299465519,3142,39.46530872056015,39.46530872056015,261.8333333333333,0.4864585169369642,0.15816476576712374,0.417438785331477,0.1142109851787271,0.21306724960816925,0,0,0,higher-data,0.75
51900,Jawa Timur,Kab. Pasuruan,2026-05,670,7,117,17462.68656716418,0.06637131478406409,mbg_condition_plus_food_vulnerability_proxy,8.21,8.21,80.31,6.0,Sangat Tahan,0.21915938864628826,0.2556839973338641,670,4.477611940298508,4.477611940298508,95.71428571428571,0.4719395937379417,0.14690072361026918,0.4202565826298028,0.18337692531240918,0.21241672222468538,0,1,0,higher-data,0.75
111000,Sumatera Selatan,Kab. Ogan Ilir,2026-05,6846,151,53,774.1747005550687,0.08438061473287653,mbg_condition_plus_food_vulnerability_proxy,11.69,11.69,77.55,6.0,Sangat Tahan,0.25682314410480356,0.33332333369652245,6846,53.46187554776512,51.270815074496056,45.33774834437086,0.675392324444567,0.19241145937932383,0.28352392762289286,0.28451031676838123,0.211121540083274,0,0,0,higher-data,0.75
76000,Sumatera Utara,Kota Medan,2026-05,0,45,218,0.0,0.025054585152838448,mbg_condition_plus_food_vulnerability_proxy,7.25,7.25,90.25,6.0,Sangat Tahan,0.08351528384279483,0.7381077799284579,0,0.0,0.0,0.0,0.37233718858878634,0.13705977401309483,0.4979643647795619,0.15547805870386514,0.21019035056894556,0,0,0,higher-data,0.75
21600,Jawa Barat,Kab. Majalengka,2026-05,1556,16,160,10282.776349614396,0.061604681873420025,mbg_condition_plus_food_vulnerability_proxy,10.31,10.31,82.58,6.0,Sangat Tahan,0.1881823144104804,0.42864228125615805,1556,37.91773778920309,35.347043701799485,97.25,0.5517499473546721,0.16651305277499476,0.36814228767774165,0.2444056960185992,0.20932664192282627,0,1,0,higher-data,0.75
30300,Jawa Tengah,Kab. Purbalingga,2026-05,66126,181,116,175.42267791791429,0.07475656781784228,mbg_condition_plus_food_vulnerability_proxy,12.55,12.55,78.47,6.0,Sangat Tahan,0.2442685589519651,0.6886093818900983,66126,10.737077700148202,10.3590115839458,365.3370165745856,0.789775828407211,0.2254691437327372,0.21311899674824838,0.3095030514385353,0.20915418652398513,0,1,0,higher-data,0.75
180300,Sulawesi Tengah,Kab. Poso,2026-05,4954,20,23,464.2712959224869,0.052874088730311936,mbg_condition_plus_food_vulnerability_proxy,12.9,12.9,84.6,6.0,Sangat Tahan,0.16061681222707436,0.30051186291908305,4954,34.1138473960436,32.90270488494146,247.7,0.528640942412234,0.15793363192189733,0.38072075744739964,0.3196745132229003,0.20878625299226314,0,0,1,higher-data,0.75
