sample_id,platform,timestamp,year_month,source_type,human_label,weak_label,clean_text,masked_text_excerpt,text_length_tokens,suspicious_term_count,benign_term_count,entity_count,entity_type_count,domain_count,handle_count,payment_count,phone_count,report_channel_score,text_risk_score,gambling_terms,payment_terms,promotion_terms,urgency_terms,contact_terms,benign_terms,cluster_id
demo_0268,short_video,2025-12-31,2025-12,manual_report,promotional,1,info scatter qris cepat via admin @jayakarta_reviewio cek domain jayakartaio.invalid,"info scatter [PAYMENT] via admin [HANDLE], cek domain [DOMAIN]",10,4,0,3,3,1,1,1,0,1.0,0.815076,1,1,0,0,2,0,C295
demo_0269,forum,2025-03-06,2025-03,ocr_snapshot,benign,0,kelas keamanan siber membahas pelaporan konten ilegal melalui kanal resmi,kelas keamanan siber membahas pelaporan konten ilegal melalui kanal resmi,10,0,2,0,0,0,0,0,0,1.0,0.41743,0,0,0,0,0,2,C125
demo_0270,forum,2026-03-06,2026-03,manual_report,promotional,1,info slot deposit kecil via admin @dahlia_reviewoa cek domain dahliaoa.invalid,"info slot deposit kecil via admin [HANDLE], cek domain [DOMAIN]",10,5,0,2,2,1,1,0,0,0.0,0.822493,1,2,0,0,2,0,C295
demo_0271,bio_text,2025-04-28,2025-04,manual_report,benign,0,turnamen e-sport komunitas tanpa taruhan dan tanpa transaksi uang,turnamen e-sport komunitas tanpa taruhan dan tanpa transaksi uang,9,0,2,0,0,0,0,0,0,1.0,0.41743,0,0,0,0,0,2,C126
demo_0272,public_report,2026-01-07,2026-01,ocr_snapshot,suspicious,1,caption berisi istilah scatter tapi juga membahas bahaya judi online,caption berisi istilah scatter tapi juga membahas bahaya judi online,10,1,0,0,0,0,0,0,0,1.0,0.637994,1,0,0,0,0,0,C127
demo_0273,short_video,2025-12-16,2025-12,manual_report,benign,0,turnamen e-sport komunitas tanpa taruhan dan tanpa transaksi uang,turnamen e-sport komunitas tanpa taruhan dan tanpa transaksi uang,9,0,2,0,0,0,0,0,0,1.0,0.41743,0,0,0,0,0,2,C128
demo_0274,image_ocr,2025-01-31,2025-01,manual_report,suspicious,1,komentar singkat berisi ajakan dm admin dan klaim bonus tanpa tautan jelas kontak @merapi_reviewie kanal merapiie.invalid,komentar singkat berisi ajakan dm admin dan klaim bonus tanpa tautan jelas kontak [HANDLE] kanal [DOMAIN],16,4,0,2,2,1,1,0,0,1.0,0.768525,0,1,1,0,2,0,C295
demo_0275,forum,2026-03-06,2026-03,platform_export,benign,0,kampanye literasi digital anti judi online untuk siswa dan keluarga,kampanye literasi digital anti judi online untuk siswa dan keluarga,10,1,2,0,0,0,0,0,0,1.0,0.450166,0,0,0,0,1,2,C129
demo_0276,short_video,2025-03-03,2025-03,manual_report,suspicious,1,komentar singkat berisi ajakan dm admin dan klaim bonus tanpa tautan jelas kontak @purnama_reviewi6,komentar singkat berisi ajakan dm admin dan klaim bonus tanpa tautan jelas kontak [HANDLE],14,4,0,1,1,0,1,0,0,1.0,0.747124,0,1,1,0,2,0,C295
demo_0277,public_report,2025-05-08,2025-05,manual_report,benign,0,turnamen e-sport komunitas tanpa taruhan dan tanpa transaksi uang,turnamen e-sport komunitas tanpa taruhan dan tanpa transaksi uang,9,0,2,0,0,0,0,0,0,0.0,0.385406,0,0,0,0,0,2,C130
demo_0278,short_video,2025-03-16,2025-03,ocr_snapshot,promotional,1,komentar berulang menyebut nusantaraia.invalid dengan ajakan daftar vip,komentar berulang menyebut [DOMAIN] dengan ajakan daftar vip,8,2,0,1,1,1,0,0,0,1.0,0.686398,0,0,2,0,0,0,C295
demo_0279,comment,2026-04-14,2026-04,platform_export,suspicious,1,caption berisi istilah scatter tapi juga membahas bahaya judi online,caption berisi istilah scatter tapi juga membahas bahaya judi online,10,1,0,0,0,0,0,0,0,0.0,0.606669,1,0,0,0,0,0,C131
demo_0280,public_report,2026-01-06,2026-01,platform_export,promotional,1,parlay sedang ramai pola malam ini dibagikan di @elang_reviewos pembayaran qris-elang-os,"parlay sedang ramai, pola malam ini dibagikan di [HANDLE], pembayaran [PAYMENT]",11,4,0,2,2,0,1,1,0,1.0,0.845535,2,1,0,1,0,0,C295
demo_0281,comment,2025-05-01,2025-05,platform_export,suspicious,1,unggahan edukasi menampilkan contoh tersensor dari pola promosi ilegal kontak @fajar_reviewo6,unggahan edukasi menampilkan contoh tersensor dari pola promosi ilegal kontak [HANDLE],11,2,1,1,1,0,1,0,0,0.0,0.641834,1,0,1,0,0,1,C295
demo_0282,comment,2026-02-13,2026-02,platform_export,suspicious,1,komentar singkat berisi ajakan dm admin dan klaim bonus tanpa tautan jelas kontak @tanjung_reviewi9,komentar singkat berisi ajakan dm admin dan klaim bonus tanpa tautan jelas kontak [HANDLE],14,4,0,1,1,0,1,0,0,1.0,0.747124,0,1,1,0,2,0,C295
demo_0283,public_report,2025-12-11,2025-12,ocr_snapshot,benign,0,artikel edukasi dampak sosial ekonomi judi online bagi remaja,artikel edukasi dampak sosial ekonomi judi online bagi remaja,9,0,1,0,0,0,0,0,0,1.0,0.475021,0,0,0,0,0,1,C132
demo_0284,bio_text,2025-03-25,2025-03,ocr_snapshot,benign,0,diskusi sekolah tentang cara menjaga ruang digital produktif,diskusi sekolah tentang cara menjaga ruang digital produktif,8,0,1,0,0,0,0,0,0,1.0,0.475021,0,0,0,0,0,1,C133
demo_0285,short_video,2025-11-21,2025-11,ocr_snapshot,promotional,1,info togel wd harian via admin @orion_reviewis cek domain orionis.invalid mirror tanjungi9.invalid admin @tanjung_reviewi9,"info togel wd harian via admin [HANDLE], cek domain [DOMAIN] mirror [DOMAIN] admin [HANDLE]",14,4,0,4,2,2,2,0,0,0.0,0.81255,1,1,0,0,2,0,C295
demo_0286,comment,2025-11-20,2025-11,ocr_snapshot,benign,0,kampanye literasi digital anti judi online untuk siswa dan keluarga,kampanye literasi digital anti judi online untuk siswa dan keluarga,10,1,2,0,0,0,0,0,0,1.0,0.450166,0,0,0,0,1,2,C134
demo_0287,public_report,2025-12-19,2025-12,platform_export,promotional,1,info togel wd harian via admin @nusantara_reviewia cek domain nusantaraia.invalid mirror orionis.invalid admin @orion_reviewis,"info togel wd harian via admin [HANDLE], cek domain [DOMAIN] mirror [DOMAIN] admin [HANDLE]",14,4,0,4,2,2,2,0,0,1.0,0.832018,1,1,0,0,2,0,C295
demo_0288,forum,2025-06-24,2025-06,ocr_snapshot,suspicious,1,caption berisi istilah scatter tapi juga membahas bahaya judi online kontak @lintas_reviewi2,caption berisi istilah scatter tapi juga membahas bahaya judi online kontak [HANDLE],12,1,0,1,1,0,1,0,0,1.0,0.664482,1,0,0,0,0,0,C295
demo_0289,bio_text,2026-02-15,2026-02,public_post,suspicious,1,unggahan edukasi menampilkan contoh tersensor dari pola promosi ilegal kontak @cendana_reviewoe,unggahan edukasi menampilkan contoh tersensor dari pola promosi ilegal kontak [HANDLE],11,2,1,1,1,0,1,0,0,1.0,0.671873,1,0,1,0,0,1,C295
demo_0290,short_video,2025-06-02,2025-06,manual_report,benign,0,artikel edukasi dampak sosial ekonomi judi online bagi remaja contoh tautan disamarkan fajaro6.invalid,artikel edukasi dampak sosial ekonomi judi online bagi remaja contoh tautan disamarkan [DOMAIN],13,0,1,1,1,1,0,0,0,1.0,0.504167,0,0,0,0,0,1,C295
demo_0291,comment,2025-05-03,2025-05,ocr_snapshot,benign,0,kampanye literasi digital anti judi online untuk siswa dan keluarga,kampanye literasi digital anti judi online untuk siswa dan keluarga,10,1,2,0,0,0,0,0,0,0.0,0.41743,0,0,0,0,1,2,C135
demo_0292,short_video,2025-12-22,2025-12,public_post,suspicious,1,komentar singkat berisi ajakan dm admin dan klaim bonus tanpa tautan jelas kontak @tanjung_reviewi9 kanal tanjungi9.invalid,komentar singkat berisi ajakan dm admin dan klaim bonus tanpa tautan jelas kontak [HANDLE] kanal [DOMAIN],16,4,0,2,2,1,1,0,0,1.0,0.768525,0,1,1,0,2,0,C295
demo_0293,image_ocr,2026-02-26,2026-02,public_post,benign,0,turnamen e-sport komunitas tanpa taruhan dan tanpa transaksi uang,turnamen e-sport komunitas tanpa taruhan dan tanpa transaksi uang,9,0,2,0,0,0,0,0,0,1.0,0.41743,0,0,0,0,0,2,C136
demo_0294,forum,2025-10-19,2025-10,ocr_snapshot,suspicious,1,komentar singkat berisi ajakan dm admin dan klaim bonus tanpa tautan jelas kontak @lintas_reviewi2,komentar singkat berisi ajakan dm admin dan klaim bonus tanpa tautan jelas kontak [HANDLE],14,4,0,1,1,0,1,0,0,1.0,0.747124,0,1,1,0,2,0,C295
demo_0295,short_video,2025-12-18,2025-12,manual_report,suspicious,1,komentar singkat berisi ajakan dm admin dan klaim bonus tanpa tautan jelas kontak @sagara_reviewi8,komentar singkat berisi ajakan dm admin dan klaim bonus tanpa tautan jelas kontak [HANDLE],14,4,0,1,1,0,1,0,0,1.0,0.747124,0,1,1,0,2,0,C295
demo_0296,public_report,2025-12-30,2025-12,public_post,promotional,1,ocr tangkapan layar memuat maxwin bonus member baru dan kontak o8xx-xxx-io2o,"ocr tangkapan layar memuat maxwin, bonus member baru, dan kontak [PHONE]",11,3,0,1,1,0,0,0,1,0.0,0.75337,1,1,1,0,0,0,C162
demo_0297,comment,2025-09-03,2025-09,platform_export,suspicious,1,komentar singkat berisi ajakan dm admin dan klaim bonus tanpa tautan jelas,komentar singkat berisi ajakan dm admin dan klaim bonus tanpa tautan jelas,12,4,0,0,0,0,0,0,0,1.0,0.724455,0,1,1,0,2,0,C137
demo_0298,image_ocr,2025-11-18,2025-11,platform_export,benign,0,kampanye literasi digital anti judi online untuk siswa dan keluarga,kampanye literasi digital anti judi online untuk siswa dan keluarga,10,1,2,0,0,0,0,0,0,1.0,0.450166,0,0,0,0,1,2,C138
demo_0299,comment,2025-06-13,2025-06,manual_report,suspicious,1,unggahan edukasi menampilkan contoh tersensor dari pola promosi ilegal kontak @varuna_review2i,unggahan edukasi menampilkan contoh tersensor dari pola promosi ilegal kontak [HANDLE],11,2,1,1,1,0,1,0,0,1.0,0.671873,1,0,1,0,0,1,C295
demo_0300,image_ocr,2025-06-24,2025-06,platform_export,promotional,1,ocr tangkapan layar memuat maxwin saldo ewallet dan kontak o8xx-xxx-iooa,"ocr tangkapan layar memuat maxwin, saldo ewallet, dan kontak [PHONE]",10,4,0,1,1,0,0,0,1,1.0,0.804815,1,2,0,0,1,0,C295
demo_0301,comment,2026-04-06,2026-04,public_post,suspicious,1,bio akun menyebut cuan cepat dan link bio konteks perlu ditinjau manual kanal fajaro6.invalid,"bio akun menyebut cuan cepat dan link bio, konteks perlu ditinjau manual kanal [DOMAIN]",14,2,0,1,1,1,0,0,0,0.0,0.634136,0,0,1,1,0,0,C295
demo_0302,public_report,2025-04-05,2025-04,public_post,suspicious,1,bio akun menyebut cuan cepat dan link bio konteks perlu ditinjau manual,"bio akun menyebut cuan cepat dan link bio, konteks perlu ditinjau manual",12,2,0,0,0,0,0,0,0,1.0,0.637994,0,0,1,1,0,0,C139
demo_0303,short_video,2025-06-30,2025-06,manual_report,benign,0,kelas keamanan siber membahas pelaporan konten ilegal melalui kanal resmi,kelas keamanan siber membahas pelaporan konten ilegal melalui kanal resmi,10,0,2,0,0,0,0,0,0,1.0,0.41743,0,0,0,0,0,2,C140
demo_0304,forum,2026-02-14,2026-02,platform_export,promotional,1,akun baru diarahkan ke halimuno8.invalid lalu chat @halimun_reviewo8 untuk saldo ewallet,akun baru diarahkan ke [DOMAIN] lalu chat [HANDLE] untuk saldo ewallet,11,3,0,2,2,1,1,0,0,1.0,0.75026,0,2,0,0,1,0,C295
demo_0305,short_video,2025-01-18,2025-01,platform_export,benign,0,diskusi sekolah tentang cara menjaga ruang digital produktif,diskusi sekolah tentang cara menjaga ruang digital produktif,8,0,1,0,0,0,0,0,0,1.0,0.475021,0,0,0,0,0,1,C141
demo_0306,comment,2026-02-20,2026-02,manual_report,benign,0,laporan warga meminta verifikasi konten mencurigakan tanpa menyebarkan tautan,laporan warga meminta verifikasi konten mencurigakan tanpa menyebarkan tautan,9,1,1,0,0,0,0,0,0,1.0,0.508333,0,0,0,0,1,1,C142
demo_0307,comment,2025-10-19,2025-10,public_post,benign,0,kelas keamanan siber membahas pelaporan konten ilegal melalui kanal resmi,kelas keamanan siber membahas pelaporan konten ilegal melalui kanal resmi,10,0,2,0,0,0,0,0,0,1.0,0.41743,0,0,0,0,0,2,C143
demo_0308,forum,2025-06-26,2025-06,manual_report,promotional,1,info togel qris cepat via admin @purnama_reviewi6 cek domain purnamai6.invalid mirror sagarai8.invalid admin @sagara_reviewi8,"info togel [PAYMENT] via admin [HANDLE], cek domain [DOMAIN] mirror [DOMAIN] admin [HANDLE]",14,4,0,5,3,2,2,1,0,1.0,0.847699,1,1,0,0,2,0,C295
demo_0309,forum,2026-01-22,2026-01,platform_export,benign,0,diskusi sekolah tentang cara menjaga ruang digital produktif,diskusi sekolah tentang cara menjaga ruang digital produktif,8,0,1,0,0,0,0,0,0,0.0,0.44193,0,0,0,0,0,1,C144
demo_0310,forum,2025-08-02,2025-08,platform_export,promotional,1,info rtp tinggi wd harian via admin @alpha_reviewoi cek domain alphaoi.invalid,"info rtp tinggi wd harian via admin [HANDLE], cek domain [DOMAIN]",11,4,0,2,2,1,1,0,0,1.0,0.796841,1,1,0,0,2,0,C295
demo_0311,short_video,2025-01-26,2025-01,platform_export,promotional,1,ocr tangkapan layar memuat parlay qris cepat dan kontak o8xx-xxx-ioot mirror lintasi2.invalid admin @lintas_reviewi2,"ocr tangkapan layar memuat parlay, [PAYMENT], dan kontak [PHONE]mirror [DOMAIN] admin [HANDLE]",14,4,0,4,4,1,1,1,1,1.0,0.832018,1,1,0,0,2,0,C295
demo_0312,image_ocr,2025-04-21,2025-04,public_post,benign,0,turnamen e-sport komunitas tanpa taruhan dan tanpa transaksi uang,turnamen e-sport komunitas tanpa taruhan dan tanpa transaksi uang,9,0,2,0,0,0,0,0,0,1.0,0.41743,0,0,0,0,0,2,C145
demo_0313,bio_text,2025-12-09,2025-12,public_post,benign,0,artikel edukasi dampak sosial ekonomi judi online bagi remaja,artikel edukasi dampak sosial ekonomi judi online bagi remaja,9,0,1,0,0,0,0,0,0,1.0,0.475021,0,0,0,0,0,1,C146
demo_0314,bio_text,2025-07-11,2025-07,ocr_snapshot,benign,0,kampanye literasi digital anti judi online untuk siswa dan keluarga,kampanye literasi digital anti judi online untuk siswa dan keluarga,10,1,2,0,0,0,0,0,0,1.0,0.450166,0,0,0,0,1,2,C147
demo_0315,comment,2025-04-07,2025-04,platform_export,benign,0,kampanye literasi digital anti judi online untuk siswa dan keluarga,kampanye literasi digital anti judi online untuk siswa dan keluarga,10,1,2,0,0,0,0,0,0,0.0,0.41743,0,0,0,0,1,2,C148
demo_0316,comment,2026-04-13,2026-04,platform_export,suspicious,1,komentar singkat berisi ajakan dm admin dan klaim bonus tanpa tautan jelas kontak @alpha_reviewoi,komentar singkat berisi ajakan dm admin dan klaim bonus tanpa tautan jelas kontak [HANDLE],14,4,0,1,1,0,1,0,0,0.0,0.721115,0,1,1,0,2,0,C295
demo_0317,comment,2025-12-19,2025-12,platform_export,suspicious,1,komentar singkat berisi ajakan dm admin dan klaim bonus tanpa tautan jelas kanal varuna2i.invalid,komentar singkat berisi ajakan dm admin dan klaim bonus tanpa tautan jelas kanal [DOMAIN],14,4,0,1,1,1,0,0,0,0.0,0.721115,0,1,1,0,2,0,C295
demo_0318,bio_text,2025-01-04,2025-01,ocr_snapshot,benign,0,kelas keamanan siber membahas pelaporan konten ilegal melalui kanal resmi,kelas keamanan siber membahas pelaporan konten ilegal melalui kanal resmi,10,0,2,0,0,0,0,0,0,1.0,0.41743,0,0,0,0,0,2,C149
demo_0319,public_report,2025-04-25,2025-04,public_post,suspicious,1,unggahan edukasi menampilkan contoh tersensor dari pola promosi ilegal,unggahan edukasi menampilkan contoh tersensor dari pola promosi ilegal,9,2,1,0,0,0,0,0,0,0.0,0.614594,1,0,1,0,0,1,C150
demo_0320,short_video,2026-02-26,2026-02,ocr_snapshot,promotional,1,komentar berulang menyebut waringin22.invalid dengan ajakan claim bonus,komentar berulang menyebut [DOMAIN] dengan ajakan claim bonus,8,3,0,1,1,1,0,0,0,1.0,0.721115,0,1,1,0,1,0,C295
demo_0321,bio_text,2025-03-11,2025-03,manual_report,suspicious,1,komentar singkat berisi ajakan dm admin dan klaim bonus tanpa tautan jelas kanal varuna2i.invalid,komentar singkat berisi ajakan dm admin dan klaim bonus tanpa tautan jelas kanal [DOMAIN],14,4,0,1,1,1,0,0,0,1.0,0.747124,0,1,1,0,2,0,C295
demo_0322,bio_text,2026-03-10,2026-03,public_post,suspicious,1,caption berisi istilah scatter tapi juga membahas bahaya judi online kontak @bravo_reviewo2,caption berisi istilah scatter tapi juga membahas bahaya judi online kontak [HANDLE],12,1,0,1,1,0,1,0,0,1.0,0.664482,1,0,0,0,0,0,C295
demo_0323,public_report,2025-09-05,2025-09,platform_export,suspicious,1,unggahan edukasi menampilkan contoh tersensor dari pola promosi ilegal kontak @utara_review2o kanal utara2o.invalid,unggahan edukasi menampilkan contoh tersensor dari pola promosi ilegal kontak [HANDLE] kanal [DOMAIN],13,2,1,2,2,1,1,0,0,1.0,0.697059,1,0,1,0,0,1,C164
demo_0324,image_ocr,2026-03-12,2026-03,ocr_snapshot,promotional,1,info rtp tinggi deposit kecil via admin @sagara_reviewi8 cek domain sagarai8.invalid,"info rtp tinggi deposit kecil via admin [HANDLE], cek domain [DOMAIN]",11,5,0,2,2,1,1,0,0,0.0,0.822493,1,2,0,0,2,0,C295
demo_0325,public_report,2025-01-31,2025-01,ocr_snapshot,benign,0,artikel edukasi dampak sosial ekonomi judi online bagi remaja,artikel edukasi dampak sosial ekonomi judi online bagi remaja,9,0,1,0,0,0,0,0,0,1.0,0.475021,0,0,0,0,0,1,C151
demo_0326,forum,2025-05-14,2025-05,manual_report,benign,0,diskusi sekolah tentang cara menjaga ruang digital produktif,diskusi sekolah tentang cara menjaga ruang digital produktif,8,0,1,0,0,0,0,0,0,1.0,0.475021,0,0,0,0,0,1,C152
demo_0327,public_report,2025-04-06,2025-04,platform_export,benign,0,diskusi sekolah tentang cara menjaga ruang digital produktif,diskusi sekolah tentang cara menjaga ruang digital produktif,8,0,1,0,0,0,0,0,0,1.0,0.475021,0,0,0,0,0,1,C153
demo_0328,comment,2026-03-22,2026-03,manual_report,promotional,1,ocr tangkapan layar memuat togel qris cepat dan kontak o8xx-xxx-ioi6,"ocr tangkapan layar memuat togel, [PAYMENT], dan kontak [PHONE]",10,2,0,2,2,0,0,1,1,0.0,0.724455,1,1,0,0,0,0,C295
demo_0329,short_video,2026-03-22,2026-03,public_post,promotional,1,rtp tinggi sedang ramai pola malam ini dibagikan di @fajar_reviewo6 pembayaran qris-fajar-o6,"rtp tinggi sedang ramai, pola malam ini dibagikan di [HANDLE], pembayaran [PAYMENT]",12,4,0,2,2,0,1,1,0,0.0,0.827308,2,1,0,1,0,0,C295
demo_0330,comment,2025-12-14,2025-12,manual_report,benign,0,turnamen e-sport komunitas tanpa taruhan dan tanpa transaksi uang,turnamen e-sport komunitas tanpa taruhan dan tanpa transaksi uang,9,0,2,0,0,0,0,0,0,1.0,0.41743,0,0,0,0,0,2,C154
demo_0331,image_ocr,2026-03-01,2026-03,public_post,suspicious,1,bio akun menyebut cuan cepat dan link bio konteks perlu ditinjau manual,"bio akun menyebut cuan cepat dan link bio, konteks perlu ditinjau manual",12,2,0,0,0,0,0,0,0,1.0,0.637994,0,0,1,1,0,0,C155
demo_0332,comment,2026-02-22,2026-02,platform_export,suspicious,1,caption berisi istilah scatter tapi juga membahas bahaya judi online kontak @lintas_reviewi2,caption berisi istilah scatter tapi juga membahas bahaya judi online kontak [HANDLE],12,1,0,1,1,0,1,0,0,0.0,0.634136,1,0,0,0,0,0,C295
demo_0333,public_report,2025-07-18,2025-07,ocr_snapshot,promotional,1,ocr tangkapan layar memuat rtp tinggi bonus member baru dan kontak o8xx-xxx-ioi2 mirror merapiie.invalid admin @merapi_reviewie,"ocr tangkapan layar memuat rtp tinggi, bonus member baru, dan kontak [PHONE]mirror [DOMAIN] admin [HANDLE]",16,5,0,3,3,1,1,0,1,1.0,0.851953,1,1,1,0,2,0,C295
demo_0334,image_ocr,2025-10-02,2025-10,public_post,benign,0,artikel edukasi dampak sosial ekonomi judi online bagi remaja,artikel edukasi dampak sosial ekonomi judi online bagi remaja,9,0,1,0,0,0,0,0,0,1.0,0.475021,0,0,0,0,0,1,C156
demo_0335,comment,2025-05-20,2025-05,public_post,benign,0,laporan warga meminta verifikasi konten mencurigakan tanpa menyebarkan tautan contoh tautan disamarkan alphaoi.invalid,laporan warga meminta verifikasi konten mencurigakan tanpa menyebarkan tautan contoh tautan disamarkan [DOMAIN],13,1,1,1,1,1,0,0,0,0.0,0.504167,0,0,0,0,1,1,C295
demo_0336,forum,2025-11-12,2025-11,ocr_snapshot,benign,0,laporan warga meminta verifikasi konten mencurigakan tanpa menyebarkan tautan,laporan warga meminta verifikasi konten mencurigakan tanpa menyebarkan tautan,9,1,1,0,0,0,0,0,0,1.0,0.508333,0,0,0,0,1,1,C157
demo_0337,public_report,2025-05-20,2025-05,public_post,benign,0,diskusi sekolah tentang cara menjaga ruang digital produktif contoh tautan disamarkan intano9.invalid,diskusi sekolah tentang cara menjaga ruang digital produktif contoh tautan disamarkan [DOMAIN],12,0,1,1,1,1,0,0,0,1.0,0.504167,0,0,0,0,0,1,C295
demo_0338,image_ocr,2025-06-22,2025-06,public_post,suspicious,1,caption berisi istilah scatter tapi juga membahas bahaya judi online,caption berisi istilah scatter tapi juga membahas bahaya judi online,10,1,0,0,0,0,0,0,0,1.0,0.637994,1,0,0,0,0,0,C158
demo_0339,bio_text,2026-04-05,2026-04,manual_report,promotional,1,akun baru diarahkan ke orionis.invalid lalu chat @orion_reviewis untuk wd harian,akun baru diarahkan ke [DOMAIN] lalu chat [HANDLE] untuk wd harian,11,1,0,2,2,1,1,0,0,1.0,0.660756,0,1,0,0,0,0,C295
demo_0340,public_report,2025-10-22,2025-10,platform_export,benign,0,turnamen e-sport komunitas tanpa taruhan dan tanpa transaksi uang,turnamen e-sport komunitas tanpa taruhan dan tanpa transaksi uang,9,0,2,0,0,0,0,0,0,1.0,0.41743,0,0,0,0,0,2,C159
demo_0341,forum,2025-10-20,2025-10,manual_report,suspicious,1,bio akun menyebut cuan cepat dan link bio konteks perlu ditinjau manual kanal fajaro6.invalid,"bio akun menyebut cuan cepat dan link bio, konteks perlu ditinjau manual kanal [DOMAIN]",14,2,0,1,1,1,0,0,0,1.0,0.664482,0,0,1,1,0,0,C295
demo_0342,public_report,2025-03-13,2025-03,manual_report,promotional,1,akun baru diarahkan ke alphaoi.invalid lalu chat @alpha_reviewoi untuk deposit kecil,akun baru diarahkan ke [DOMAIN] lalu chat [HANDLE] untuk deposit kecil,11,2,0,2,2,1,1,0,0,1.0,0.724455,0,2,0,0,0,0,C295
demo_0343,comment,2025-07-09,2025-07,public_post,promotional,1,komentar berulang menyebut tanjungi9.invalid dengan ajakan promo malam ini,komentar berulang menyebut [DOMAIN] dengan ajakan promo malam ini,9,2,0,1,1,1,0,0,0,0.0,0.634136,0,0,1,1,0,0,C295
demo_0344,forum,2025-10-29,2025-10,public_post,benign,0,laporan warga meminta verifikasi konten mencurigakan tanpa menyebarkan tautan,laporan warga meminta verifikasi konten mencurigakan tanpa menyebarkan tautan,9,1,1,0,0,0,0,0,0,1.0,0.508333,0,0,0,0,1,1,C160
demo_0345,comment,2025-06-16,2025-06,ocr_snapshot,promotional,1,akun baru diarahkan ke dahliaoa.invalid lalu chat @dahlia_reviewoa untuk saldo ewallet,akun baru diarahkan ke [DOMAIN] lalu chat [HANDLE] untuk saldo ewallet,11,3,0,2,2,1,1,0,0,0.0,0.724455,0,2,0,0,1,0,C295
demo_0346,bio_text,2025-04-05,2025-04,ocr_snapshot,suspicious,1,bio akun menyebut cuan cepat dan link bio konteks perlu ditinjau manual,"bio akun menyebut cuan cepat dan link bio, konteks perlu ditinjau manual",12,2,0,0,0,0,0,0,0,1.0,0.637994,0,0,1,1,0,0,C161
demo_0347,bio_text,2026-02-17,2026-02,public_post,promotional,1,ocr tangkapan layar memuat maxwin wd harian dan kontak o8xx-xxx-io2o,"ocr tangkapan layar memuat maxwin, wd harian, dan kontak [PHONE]",10,2,0,1,1,0,0,0,1,1.0,0.727769,1,1,0,0,0,0,C162
demo_0348,short_video,2025-08-03,2025-08,public_post,promotional,1,info togel qris cepat via admin @sagara_reviewi8 cek domain sagarai8.invalid,"info togel [PAYMENT] via admin [HANDLE], cek domain [DOMAIN]",10,4,0,3,3,1,1,1,0,1.0,0.815076,1,1,0,0,2,0,C295
demo_0349,bio_text,2025-04-05,2025-04,public_post,benign,0,kampanye literasi digital anti judi online untuk siswa dan keluarga,kampanye literasi digital anti judi online untuk siswa dan keluarga,10,1,2,0,0,0,0,0,0,1.0,0.450166,0,0,0,0,1,2,C163
demo_0350,short_video,2026-02-07,2026-02,platform_export,benign,0,turnamen e-sport komunitas tanpa taruhan dan tanpa transaksi uang contoh tautan disamarkan utara2o.invalid,turnamen e-sport komunitas tanpa taruhan dan tanpa transaksi uang contoh tautan disamarkan [DOMAIN],13,0,2,1,1,1,0,0,0,0.0,0.413382,0,0,0,0,0,2,C164
demo_0351,public_report,2026-01-11,2026-01,platform_export,promotional,1,info parlay deposit kecil via admin @tanjung_reviewi9 cek domain tanjungi9.invalid,"info parlay deposit kecil via admin [HANDLE], cek domain [DOMAIN]",10,5,0,2,2,1,1,0,0,1.0,0.841131,1,2,0,0,2,0,C295
demo_0352,bio_text,2025-02-20,2025-02,platform_export,promotional,1,akun baru diarahkan ke fajaro6.invalid lalu chat @fajar_reviewo6 untuk deposit kecil mirror galaksiot.invalid admin @galaksi_reviewot,akun baru diarahkan ke [DOMAIN] lalu chat [HANDLE] untuk deposit kecil mirror [DOMAIN] admin [HANDLE],15,4,0,4,2,2,2,0,0,1.0,0.81255,0,2,0,0,2,0,C295
demo_0353,forum,2025-09-14,2025-09,platform_export,suspicious,1,komentar singkat berisi ajakan dm admin dan klaim bonus tanpa tautan jelas,komentar singkat berisi ajakan dm admin dan klaim bonus tanpa tautan jelas,12,4,0,0,0,0,0,0,0,1.0,0.724455,0,1,1,0,2,0,C165
demo_0354,image_ocr,2025-09-24,2025-09,platform_export,benign,0,kelas keamanan siber membahas pelaporan konten ilegal melalui kanal resmi contoh tautan disamarkan varuna2i.invalid,kelas keamanan siber membahas pelaporan konten ilegal melalui kanal resmi contoh tautan disamarkan [DOMAIN],14,0,2,1,1,1,0,0,0,1.0,0.446044,0,0,0,0,0,2,C295
demo_0355,short_video,2025-03-10,2025-03,platform_export,promotional,1,info rtp tinggi saldo ewallet via admin @jayakarta_reviewio cek domain jayakartaio.invalid,"info rtp tinggi saldo [PAYMENT] admin [HANDLE], cek domain [DOMAIN]",11,6,0,3,3,1,1,1,0,0.0,0.856108,1,2,0,0,3,0,C295
demo_0356,public_report,2026-02-04,2026-02,manual_report,promotional,1,info togel qris cepat via admin @fajar_reviewo6 cek domain fajaro6.invalid,"info togel [PAYMENT] via admin [HANDLE], cek domain [DOMAIN]",10,4,0,3,3,1,1,1,0,1.0,0.815076,1,1,0,0,2,0,C295
demo_0357,comment,2025-05-25,2025-05,platform_export,promotional,1,komentar berulang menyebut jayakartaio.invalid dengan ajakan buruan klaim,komentar berulang menyebut [DOMAIN] dengan ajakan buruan klaim,8,2,0,1,1,1,0,0,0,1.0,0.664482,0,0,1,1,0,0,C295
