rank,region_code,province,district,final_priority_score,model_priority_score,reference_priority_score,coverage_gap,nutrition_need,food_vulnerability,socioeconomic_stress,price_stress,sppg_operational_count,mbg_beneficiaries,top_reasons
1,252800,Papua,Kab. Mamberamo Raya,0.706411989037012,0.7055739249565123,0.7079683937579402,0.9234818421642154,0.3,1.0,0.964545190351642,0.5483230932828003,0,3366,kepadatan SPPG rendah relatif terhadap penerima; kerentanan pangan struktural tinggi; tekanan sosial-ekonomi tinggi
263,51200,Jawa Timur,Kab. Pacitan,0.14451385656522314,0.11588201666705772,0.1976872735189589,0.3220415728293055,0.0556640842199114,0.1832696506550218,0.3217088055797732,0.2556839973338641,48,4040,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan sosial-ekonomi tinggi
264,86600,Sumatera Barat,Kota Pariaman,0.14434081079189404,0.10188590523150019,0.223185635404054,0.4827510788462052,0.0638922540966007,0.1677128820960699,0.056088346410927,0.7635949675567895,6,1942,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
265,180700,Sulawesi Tengah,Kab. Morowali,0.14400796120725498,0.10188590523150019,0.2222346365907996,0.4305913975021948,0.0624210834831128,0.2037390829694324,0.2464399883754722,0.300511862919083,12,3858,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan sosial-ekonomi tinggi
266,190400,Sulawesi Selatan,Kab. Takalar,0.1439514707108051,0.10188590523150019,0.2220732351723714,0.4340423637521282,0.0754898494805345,0.1602074235807861,0.1560592850915431,0.6338163887252732,44,990,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
267,290100,Kepulauan Bangka Belitung,Kab. Bangka,0.1436095413585774,0.10188590523150019,0.2210962941660065,0.3712436667278471,0.0941861381270028,0.300491266375546,0.081662307468759,0.4594525948834139,18,13180,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan harga pangan tinggi
268,120700,Lampung,Kab. Lampung Timur,0.14351558215826837,0.10188590523150019,0.2208278393079807,0.4482019171165609,0.0510025236434304,0.152156113537118,0.2978785236849752,0.3162695098693987,155,78,gap cakupan dan dukungan tinggi; tekanan sosial-ekonomi tinggi; kerentanan pangan struktural tinggi
269,46000,D.I. Yogyakarta,Kota Yogyakarta,0.14339094693155238,0.10188590523150019,0.2204717386602207,0.4631340115734028,0.0708312983685398,0.1659388646288211,0.1979075850043592,0.34046741322926,0,4692,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan sosial-ekonomi tinggi
270,36400,Jawa Tengah,Kota Pekalongan,0.14326828746047265,0.10188590523150019,0.2201212830285644,0.3666732801953097,0.0746855183951266,0.2469978165938865,0.1232199941877361,0.6886093818900983,40,7408,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
271,110200,Sumatera Selatan,Kab. Ogan Komering Ilir,0.1432423892521144,0.10188590523150019,0.2200472881475408,0.3384091599601244,0.0843285661650045,0.2296670305676855,0.2888695146759662,0.3333233336965224,88,3872,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan sosial-ekonomi tinggi
272,130600,Kalimantan Barat,Kab. Ketapang,0.14295431921597807,0.10188590523150019,0.219224230901437,0.3352072816369793,0.0795195991969599,0.2620087336244542,0.1900610287707061,0.53359299465519,55,10478,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
273,36500,Jawa Tengah,Kota Tegal,0.1428689862145143,0.10188590523150019,0.2189804223258262,0.4672501359627896,0.0435589519650654,0.1451965065502183,0.1563498982853821,0.6886093818900983,34,2112,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
274,80400,Sumatera Barat,Kab. Solok,0.14276900537828274,0.10188590523150019,0.218694762793736,0.4083661955650845,0.058836923304709,0.1884552401746725,0.1342632955536181,0.7635949675567895,39,4540,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
275,330200,Sulawesi Barat,Kab. Pasangkayu,0.14271661497678398,0.10188590523150019,0.218545075932311,0.4156358852504008,0.0724613892490016,0.2203875545851529,0.1979075850043592,0.3102193942975158,24,2428,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; kerentanan pangan struktural tinggi
276,80200,Sumatera Barat,Kab. Pasaman,0.1426640227985555,0.10188590523150019,0.2183948125659439,0.4065456673885227,0.06184272238596,0.1948689956331878,0.119732635861668,0.7635949675567895,28,4020,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
277,22300,Jawa Barat,Kab. Bandung Barat,0.14254671810415276,0.10188590523150019,0.2180596562962218,0.3002876778904852,0.0875562661902792,0.2808406113537117,0.2316187154896831,0.428642281256158,235,9284,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; kerentanan pangan struktural tinggi
278,70600,Sumatera Utara,Kab. Asahan,0.14249689262234602,0.10188590523150019,0.217917297776774,0.3018431377378928,0.0820388534146833,0.2691048034934498,0.1534437663469921,0.7381077799284579,84,13972,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
279,32600,Jawa Tengah,Kab. Pekalongan,0.1423571079736421,0.10188590523150019,0.2175179130661913,0.3565264573378782,0.0692652353558992,0.2145196506550217,0.1787271142109851,0.6886093818900983,103,4742,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
280,70700,Sumatera Utara,Kab. Labuhanbatu,0.14198110105542833,0.10188590523150019,0.2164436075855806,0.2744758198091649,0.0807378144471949,0.2648744541484717,0.1979075850043592,0.7381077799284579,40,19284,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
281,200400,Sulawesi Tenggara,Kab. Kolaka,0.14184767025751532,0.10188590523150019,0.2160623767344006,0.439771525314654,0.0606134759205744,0.1730349344978167,0.2409183376925311,0.2832008256018625,19,3264,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan sosial-ekonomi tinggi
282,72100,Sumatera Utara,Kab. Serdang Bedagai,0.14129591652820303,0.10188590523150019,0.214485937507794,0.4522265686623891,0.0451146288209607,0.1503820960698692,0.124382446963092,0.7381077799284579,70,1604,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
283,110700,Sumatera Selatan,Kab. Banyuasin,0.14106914294973358,0.10188590523150019,0.2138380129978813,0.3728023110469843,0.0781197124560206,0.2347161572052402,0.1979075850043592,0.3333233336965224,79,2982,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; kerentanan pangan struktural tinggi
284,130800,Kalimantan Barat,Kab. Bengkayang,0.14079937576333434,0.10188590523150019,0.2130672496081692,0.417438785331477,0.0674359646956019,0.2064683406113538,0.1142109851787271,0.53359299465519,22,3142,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
285,51900,Jawa Timur,Kab. Pasuruan,0.140571691179115,0.10188590523150019,0.2124167222246853,0.4202565826298028,0.066371314784064,0.2191593886462882,0.1833769253124091,0.2556839973338641,117,670,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; kerentanan pangan struktural tinggi
286,111000,Sumatera Selatan,Kab. Ogan Ilir,0.14011837742962102,0.10188590523150019,0.211121540083274,0.2835239276228928,0.0843806147328765,0.2568231441048035,0.2845103167683812,0.3333233336965224,53,6846,kepadatan SPPG rendah relatif terhadap penerima; tekanan sosial-ekonomi tinggi; gap cakupan dan dukungan tinggi
287,76000,Sumatera Utara,Kota Medan,0.13979246109960605,0.10188590523150019,0.2101903505689455,0.4979643647795619,0.0250545851528384,0.0835152838427948,0.1554780587038651,0.7381077799284579,218,0,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
288,21600,Jawa Barat,Kab. Majalengka,0.1394901630734643,0.10188590523150019,0.2093266419228262,0.3681422876777416,0.06160468187342,0.1881823144104804,0.2444056960185992,0.428642281256158,160,1556,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan harga pangan tinggi
289,220700,Bali,Kab. Bangli,0.13928152341337477,0.10188590523150019,0.2087305286082847,0.3870514197730967,0.0820013363494164,0.261735807860262,0.085149665794827,0.362951890028767,12,9620,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; kerentanan pangan struktural tinggi
290,150800,Kalimantan Selatan,Kab. Tabalong,0.13907498220524925,0.10188590523150019,0.2081404108707832,0.4630728580921438,0.0435777716383944,0.1423307860262009,0.080499854693403,0.7315768173011702,20,1268,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
291,150600,Kalimantan Selatan,Kab. Hulu Sungai Tengah,0.1388704027672484,0.10188590523150019,0.2075558981907808,0.3735640297694475,0.0651767079110396,0.2056495633187773,0.090961929671607,0.7315768173011702,16,5170,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
292,280400,Banten,Kab. Serang,0.13840058968843472,0.10188590523150019,0.206213575108456,0.3941971427874063,0.0613734925321197,0.2044213973799127,0.074978204010462,0.6810511389562137,232,1884,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
293,20700,Jawa Barat,Kab. Cianjur,0.13811636582571174,0.10188590523150019,0.2054015069292474,0.3337986660289246,0.0655842454800991,0.2152019650655022,0.2301656495204882,0.428642281256158,362,2004,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan harga pangan tinggi
294,196100,Sulawesi Selatan,Kota Parepare,0.13778754435142837,0.10188590523150019,0.2044620170027235,0.4185703702589191,0.0568887023140398,0.185725982532751,0.073815751235106,0.6338163887252732,22,1546,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
295,290500,Kepulauan Bangka Belitung,Kab. Bangka Selatan,0.1374083051105522,0.10188590523150019,0.2033784763145059,0.4785447285062829,0.05567949231843,0.1569323144104804,0.065969195001453,0.4594525948834139,10,2024,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan harga pangan tinggi
296,150300,Kalimantan Selatan,Kab. Barito Kuala,0.13726656268088433,0.10188590523150019,0.2029734979440263,0.3957004932037237,0.0573265814342277,0.1844978165938866,0.070037779715199,0.7315768173011702,12,3310,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
297,191100,Sulawesi Selatan,Kab. Bulukumba,0.1372505231175873,0.10188590523150019,0.2029276706203204,0.3895131594233099,0.0606470898251121,0.1724890829694323,0.1208950886370241,0.6338163887252732,46,1684,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
298,160200,Kalimantan Timur,Kab. Kutai Kartanegara,0.13713025212174426,0.10188590523150019,0.2025840392036261,0.4887024368956225,0.0376637554585152,0.1255458515283842,0.1400755594303981,0.4221122269800722,48,114,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan harga pangan tinggi
299,96200,Riau,Kota Dumai,0.13689398405746425,0.10188590523150019,0.2019089875913975,0.3389135665077113,0.0858753691261049,0.2738810043668123,0.034292356873002,0.5440832473204035,34,10104,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
300,190600,Sulawesi Selatan,Kab. Barru,0.13688862518816813,0.10188590523150019,0.2018936765362657,0.4127605034321975,0.0398509282258472,0.1323689956331878,0.1772740482417901,0.6338163887252732,23,5958,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
301,22000,Jawa Barat,Kab. Purwakarta,0.13656142049616704,0.10188590523150019,0.2009588059876912,0.3372913666946815,0.0714858574189779,0.2207969432314411,0.1734960767218831,0.428642281256158,160,2502,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan harga pangan tinggi
302,30500,Jawa Tengah,Kab. Kebumen,0.1365088918442291,0.11588201666705772,0.1748159457446902,0.1035212458618298,0.0634691079217332,0.206877729257642,0.3394362104039523,0.6886093818900983,182,164236,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; tekanan sosial-ekonomi tinggi
303,52400,Jawa Timur,Kab. Jember,0.13645620878494924,0.10188590523150019,0.2006582010984974,0.3400701422891578,0.0738731795878055,0.2374454148471616,0.1967451322290031,0.2556839973338641,232,1880,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; kerentanan pangan struktural tinggi
304,136000,Kalimantan Barat,Kota Pontianak,0.13627133659956553,0.10408893426256507,0.1960386552254235,0.2422508706023168,0.0989458720159674,0.3250545851528384,0.06102877070619,0.53359299465519,84,31296,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; kerentanan pangan struktural tinggi
305,150500,Kalimantan Selatan,Kab. Hulu Sungai Selatan,0.13615236792032293,0.10188590523150019,0.1997900843424223,0.4117246343810246,0.054257850612371,0.1798580786026201,0.035454809648358,0.7315768173011702,21,1854,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
306,190100,Sulawesi Selatan,Kab. Maros,0.1359721191161054,0.10188590523150019,0.1992750877589437,0.3358433932115758,0.0531749087794417,0.1724890829694323,0.2034292356873001,0.6338163887252732,43,11700,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
307,26200,Jawa Barat,Kota Sukabumi,0.13569471364279173,0.10188590523150019,0.1984825006923331,0.3600270805773392,0.0657886035049755,0.21110807860262,0.1453065969195001,0.428642281256158,54,8592,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan harga pangan tinggi
308,21500,Jawa Barat,Kab. Kuningan,0.13565767770052856,0.10188590523150019,0.1983766837144384,0.2990436636458625,0.0653521001908794,0.2038755458515283,0.2569020633536762,0.428642281256158,176,6222,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan harga pangan tinggi
309,150400,Kalimantan Selatan,Kab. Tapin,0.13512154173040725,0.10188590523150019,0.1968448666569489,0.488243978957223,0.0358323546724459,0.1063045851528384,0.029351932577739,0.7315768173011702,17,212,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
310,80100,Sumatera Barat,Kab. Agam,0.13506174710090557,0.10188590523150019,0.1966740248583727,0.3981849191651069,0.0440417899692239,0.1289574235807861,0.1182795698924731,0.7635949675567895,35,1532,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
311,21200,Jawa Barat,Kab. Tasikmalaya,0.13495406282374667,0.10188590523150019,0.1963663554950615,0.236578574309006,0.0884928666486651,0.2442685589519651,0.2397558849171752,0.428642281256158,304,8848,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; kerentanan pangan struktural tinggi
312,191400,Sulawesi Selatan,Kab. Pinrang,0.13474961926290518,0.10188590523150019,0.1957822310355144,0.3585857111629298,0.0584585194401391,0.1286844978165939,0.1883173496076721,0.6338163887252732,45,9090,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
313,30800,Jawa Tengah,Kab. Magelang,0.1345666390927162,0.10188590523150019,0.1952594305492603,0.2335562498024069,0.0669549133531561,0.220660480349345,0.2324905550712002,0.6886093818900983,153,28722,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
314,120900,Lampung,Kab. Pesawaran,0.134409530095508,0.10188590523150019,0.1948105477000939,0.2995922992707714,0.0639353190880528,0.2117903930131005,0.2624237140366172,0.3162695098693987,63,12208,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan sosial-ekonomi tinggi
315,52100,Jawa Timur,Kab. Lumajang,0.13437444393782946,0.10188590523150019,0.1947103015352981,0.3292698587998654,0.0702222147998822,0.2291211790393014,0.1947108398721301,0.2556839973338641,90,5180,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; kerentanan pangan struktural tinggi
316,120100,Lampung,Kab. Lampung Selatan,0.13357167537522768,0.10188590523150019,0.1924166770707216,0.304495691611067,0.0677941754206095,0.1625272925764194,0.2949723917465853,0.3162695098693987,151,5054,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan sosial-ekonomi tinggi
317,32300,Jawa Tengah,Kab. Temanggung,0.13343661100734622,0.10188590523150019,0.1920307788767745,0.2351194661229777,0.072958631791365,0.2382641921397381,0.1708805579773321,0.6886093818900983,90,14882,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; kerentanan pangan struktural tinggi
318,20600,Jawa Barat,Kab. Sukabumi,0.13317443806807638,0.10188590523150019,0.1912817133360036,0.2945502868862688,0.0800738403287364,0.2426310043668123,0.1310665504213891,0.428642281256158,376,2134,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan harga pangan tinggi
319,206100,Sulawesi Tenggara,Kota Bau Bau,0.133158972281045,0.10188590523150019,0.1912375253730568,0.3084000230082225,0.0770020835329782,0.216703056768559,0.1979075850043592,0.2832008256018625,21,9128,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; kerentanan pangan struktural tinggi
320,106000,Jambi,Kota Jambi,0.13310325703455,0.10188590523150019,0.1910783389544997,0.3341531271984379,0.0517034784460865,0.1431495633187773,0.1682650392327812,0.7114834230017475,47,8510,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
321,30600,Jawa Tengah,Kab. Purworejo,0.13286231250257757,0.10188590523150019,0.190389926006007,0.3056019664940499,0.0465312722759822,0.138509825327511,0.2371403661726242,0.6886093818900983,76,2876,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
322,26900,Jawa Barat,Kota Banjar,0.13262388522957275,0.10188590523150019,0.1897087052259932,0.314797785333101,0.0721596314066604,0.2381277292576419,0.1113048532403371,0.428642281256158,40,6266,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan harga pangan tinggi
323,40300,D.I. Yogyakarta,Kab. Gunungkidul,0.13244648530096242,0.10188590523150019,0.1892018482871066,0.3441306743700292,0.0568217682306734,0.1828602620087337,0.1979075850043592,0.34046741322926,0,14460,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan sosial-ekonomi tinggi
324,150100,Kalimantan Selatan,Kab. Banjar,0.1321851146641749,0.10188590523150019,0.1884550750391422,0.3378116079383528,0.0665334717640852,0.2023744541484715,0.024411508282476,0.7315768173011702,32,4156,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
325,21700,Jawa Barat,Kab. Cirebon,0.13178594276800487,0.10188590523150019,0.1873145839072278,0.2914552930407292,0.0559674973826386,0.1855895196506551,0.2420807904678872,0.428642281256158,282,8102,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan harga pangan tinggi
326,26300,Jawa Barat,Kota Cirebon,0.13130339318239664,0.10188590523150019,0.1859358708054901,0.3267509846462313,0.0542470828973125,0.171806768558952,0.1964545190351641,0.428642281256158,48,5368,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan harga pangan tinggi
327,191200,Sulawesi Selatan,Kab. Sinjai,0.13126667179028573,0.10188590523150019,0.185830952542316,0.2837334051121566,0.0594692540337286,0.1918668122270742,0.1601278698052891,0.6338163887252732,27,17104,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
328,32400,Jawa Tengah,Kab. Kendal,0.13111378416919323,0.10188590523150019,0.185394130767766,0.2932202921152638,0.0509376258781989,0.1574781659388647,0.1888985759953501,0.6886093818900983,129,7112,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
329,186000,Sulawesi Tengah,Kota Palu,0.1307403066796305,0.10188590523150019,0.1843270522261582,0.385555259406576,0.0577711078019719,0.1902292576419213,0.097646033129904,0.300511862919083,37,2830,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; kerentanan pangan struktural tinggi
330,80700,Sumatera Barat,Kab. Tanah Datar,0.13069715954175187,0.10188590523150019,0.1842037746893621,0.4236860307209054,0.0391787097236729,0.0951146288209606,0.049113629758791,0.7635949675567895,32,754,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
331,56500,Jawa Timur,Kota Blitar,0.13041691319313575,0.10188590523150019,0.1834030708361732,0.3399311019344058,0.0647237823871794,0.2124727074235809,0.1365882011043301,0.2556839973338641,31,7400,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; kerentanan pangan struktural tinggi
332,51800,Jawa Timur,Kab. Malang,0.13016912485017054,0.10188590523150019,0.1826951041419869,0.3032901562842237,0.0639829338042686,0.2085152838427947,0.1999418773612321,0.2556839973338641,241,3368,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; kerentanan pangan struktural tinggi
333,66100,Aceh,Kota Banda Aceh,0.13007221517611817,0.10188590523150019,0.1824182193589801,0.3679270649336429,0.042780076304322,0.1147652838427949,0.103167683812845,0.7407043415714181,39,5180,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
334,50900,Jawa Timur,Kab. Ngawi,0.12970544371326317,0.11588201666705772,0.155377522513359,0.2158497805890673,0.0383269727654787,0.1206331877729257,0.3405986631793082,0.2556839973338641,80,43756,kepadatan SPPG rendah relatif terhadap penerima; tekanan sosial-ekonomi tinggi; gap cakupan dan dukungan tinggi
335,120500,Lampung,Kab. Tulang Bawang,0.12951461087962435,0.10188590523150019,0.1808250642261406,0.3996728744687107,0.0419776196075877,0.103575327510917,0.1979075850043592,0.3162695098693987,46,938,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan sosial-ekonomi tinggi
336,286100,Banten,Kota Tangerang,0.12942583078927605,0.10188590523150019,0.1805714068251455,0.354217701333215,0.0431483459142795,0.142603711790393,0.0956117407730311,0.6810511389562137,91,4654,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
337,31000,Jawa Tengah,Kab. Klaten,0.12884714411631482,0.10188590523150019,0.1789180163309705,0.2374308580295585,0.0462177064921023,0.1464246724890829,0.2644580063934902,0.6886093818900983,154,14874,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; tekanan sosial-ekonomi tinggi
338,36100,Jawa Tengah,Kota Surakarta,0.1288247115574318,0.10188590523150019,0.1788539233055905,0.3269584383693956,0.0391415635688668,0.1187227074235808,0.1682650392327812,0.6886093818900983,77,4906,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
339,50500,Jawa Timur,Kab. Bojonegoro,0.1286764958637255,0.10188590523150019,0.1784304498950011,0.344006719719774,0.0399604296406606,0.1192685589519652,0.2786980528916012,0.2556839973338641,146,1584,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan sosial-ekonomi tinggi
340,32800,Jawa Tengah,Kab. Tegal,0.12856490048459213,0.10188590523150019,0.17811160595462,0.2713599048879022,0.0649102165860071,0.1727620087336245,0.1238012205754141,0.6886093818900983,176,11034,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
341,86400,Sumatera Barat,Kota Solok,0.12851341318376325,0.10188590523150019,0.1779644993808232,0.4831828304404935,0.0146163699678067,0.0473526200873362,0.029351932577739,0.7635949675567895,13,216,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
342,191500,Sulawesi Selatan,Kab. Sidenreng Rappang,0.12815355627489974,0.10188590523150019,0.1769363367840703,0.3796014779229326,0.0404621002600194,0.1153111353711791,0.087474571345539,0.6338163887252732,28,1676,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
343,86000,Sumatera Barat,Kota Bukittinggi,0.12802926020559405,0.10188590523150019,0.1765812051574826,0.4430640254819448,0.0281727543421515,0.0478984716157205,0.054635280441732,0.7635949675567895,15,874,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
344,21000,Jawa Barat,Kab. Sumedang,0.12793210420721365,0.10188590523150019,0.1763036165906815,0.3000470761046602,0.0681057741098917,0.1295032751091704,0.2008137169427492,0.428642281256158,151,2654,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan harga pangan tinggi
345,200700,Sulawesi Tenggara,Kab. Bombana,0.12772992928297378,0.10188590523150019,0.1757259739499961,0.3144385965900946,0.0483013954201903,0.1506550218340612,0.2394652717233362,0.2832008256018625,18,9488,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan sosial-ekonomi tinggi
346,31900,Jawa Tengah,Kab. Kudus,0.12757009386951682,0.10188590523150019,0.1752693013401191,0.3488993154905753,0.0358176497527742,0.1031659388646288,0.1362975879104911,0.6886093818900983,119,1992,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
347,31500,Jawa Tengah,Kab. Grobogan,0.12742478425279266,0.10188590523150019,0.1748541310066215,0.257842748664999,0.0375014789257242,0.1239082969432314,0.2537053182214472,0.6886093818900983,174,8120,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
348,190300,Sulawesi Selatan,Kab. Gowa,0.1272860817401409,0.10188590523150019,0.1744578381133307,0.3390706860771997,0.0377431757749401,0.1206331877729257,0.1377506538796861,0.6338163887252732,83,7710,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
349,191000,Sulawesi Selatan,Kab. Bantaeng,0.12726341223619037,0.10188590523150019,0.1743930681020435,0.306185141347334,0.040764741957468,0.1334606986899563,0.1679744260389421,0.6338163887252732,26,11308,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
350,120200,Lampung,Kab. Lampung Tengah,0.12723753168784738,0.10188590523150019,0.1743191236782064,0.3093065773483026,0.0469544700421469,0.1561135371179038,0.2234815460621911,0.3162695098693987,171,3786,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan sosial-ekonomi tinggi
